ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CITYNAME,TOT_POP,TOT_MALE,TOT_FEMLE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
253,NZ-WKO,Tamahere South,Waikato,1974,Tamahere South,433548,0.5015197568389058,0.4984802431610942,0.8654390934844193,0.0,0.0,0.042492917847025496,0.0821529745042493,0.009915014164305949,0.04941860465116279,0.06031976744186047,0.0872093023255814,0.07122093023255814,0.04433139534883721,0.03561046511627907,0.03997093023255814,0.042877906976744186,0.059593023255813955,0.09593023255813954,0.08575581395348837,0.08357558139534883,0.059593023255813955,0.05159883720930233,0.06758720930232558,0.03597383720930233,0.02071220930232558,0.00872093023255814,0.16030534351145037,0.04007633587786259,0.12786259541984732,0.07824427480916031,0.13549618320610687,0.13931297709923665,0.13358778625954199,0.08015267175572519,0.0,0.1049618320610687,0.4151696606786427,0.14570858283433133,0.0,0.3093812375249501
254,NZ-WKO,Tahuna-Mangateparu,Waikato,1569,Tahuna-Mangateparu,433548,0.479923518164436,0.5200764818355641,0.8096885813148789,0.0,0.0,0.0328719723183391,0.13494809688581316,0.02249134948096886,0.069777979157227,0.08155867693701857,0.082464884458541,0.050747621205256006,0.050747621205256006,0.05890348889895786,0.06162211146352515,0.04802899864068872,0.07793384685092886,0.05980969642048029,0.06796556411418214,0.09922972360670594,0.057997281377435435,0.04168554599003172,0.031717263253285,0.03942002718622564,0.010874490258269144,0.0095151789759855,0.1598984771573604,0.06091370558375635,0.13705583756345177,0.10152284263959391,0.16751269035532995,0.19289340101522842,0.10406091370558376,0.050761421319796954,0.0,0.025380710659898477,0.48556430446194226,0.12598425196850394,0.0,0.13385826771653545
255,NZ-WKO,Mangaiti,Waikato,1338,Mangaiti,433548,0.4932735426008968,0.5067264573991032,0.8085539714867617,0.0,0.0,0.028513238289205708,0.1425661914460285,0.020366598778004074,0.07172131147540983,0.05942622950819672,0.07172131147540983,0.0584016393442623,0.05635245901639344,0.06967213114754098,0.05737704918032787,0.040983606557377046,0.050204918032786885,0.07377049180327869,0.07479508196721311,0.08452868852459017,0.05430327868852459,0.06915983606557377,0.038422131147540985,0.02920081967213115,0.030737704918032786,0.009221311475409836,0.16138328530259366,0.040345821325648415,0.138328530259366,0.11527377521613832,0.20461095100864554,0.18155619596541786,0.0893371757925072,0.03170028818443804,0.0,0.037463976945244955,0.5276073619631901,0.13190184049079753,0.0,0.10429447852760736
256,NZ-WKO,Tatuanui,Waikato,1377,Tatuanui,433548,0.485838779956427,0.514161220043573,0.8,0.0,0.0,0.03564356435643564,0.1485148514851485,0.015841584158415842,0.08812856402280975,0.07776049766718507,0.06739243131156039,0.06013478486262312,0.05598755832037325,0.0736132711249352,0.05287713841368585,0.06946604458268534,0.049766718506998445,0.06117159149818559,0.06220839813374806,0.06842923794712286,0.05598755832037325,0.05443234836702955,0.05287713841368585,0.03110419906687403,0.012441679626749611,0.006220839813374806,0.12931034482758622,0.03735632183908046,0.11494252873563218,0.09770114942528736,0.1925287356321839,0.19827586206896552,0.10919540229885058,0.05747126436781609,0.0,0.06321839080459771,0.5180722891566265,0.1144578313253012,0.0,0.12951807228915663
257,NZ-WKO,Tahuroa,Waikato,1794,Tahuroa,433548,0.4874371859296482,0.5125628140703518,0.8171875,0.0,0.0,0.0375,0.1296875,0.015625,0.07332796132151491,0.07655116841257051,0.06285253827558421,0.06607574536663981,0.064464141821112,0.06285253827558421,0.053988718775181306,0.052377115229653506,0.062046736502820304,0.06688154713940371,0.06365834004834811,0.08138597904915391,0.05801772763900081,0.0394842868654311,0.04593070104754231,0.038678485092667206,0.019339242546333603,0.012087026591458501,0.1459227467811159,0.06437768240343347,0.14163090128755365,0.09012875536480687,0.15879828326180256,0.19527896995708155,0.11802575107296137,0.05793991416309013,0.0,0.027896995708154508,0.5011286681715575,0.1399548532731377,0.0,0.1580135440180587
258,NZ-WKO,Morrinsville East,Waikato,4812,Morrinsville East,433548,0.5255610972568578,0.4744389027431422,0.7865232163080408,0.0,0.0,0.06115515288788221,0.1404303510758777,0.01189127972819932,0.051971596917963436,0.06556881704184922,0.06284937301707207,0.06073424988668983,0.05287807825955582,0.059223447650702525,0.05348239915395075,0.048345671551593895,0.04743919021000151,0.058014805861912676,0.06949690285541622,0.06224505212267714,0.055597522284332984,0.05952560809789999,0.05046079468197613,0.044719746185224354,0.05257591781235836,0.04487082640882308,0.12413793103448276,0.06053639846743295,0.2168582375478927,0.1103448275862069,0.1578544061302682,0.15862068965517243,0.11954022988505747,0.038314176245210725,0.0,0.013793103448275862,0.44915932746196957,0.1297037630104083,0.0,0.14011208967173738
259,NZ-WKO,Morrinsville West,Waikato,2949,Morrinsville West,433548,0.5198372329603256,0.4801627670396745,0.6844919786096256,0.0,0.0,0.06327985739750445,0.23975044563279854,0.0124777183600713,0.07183552142680208,0.070349269259351,0.06886301709189993,0.0644042605895467,0.06836759970274957,0.06886301709189993,0.06044092147634382,0.06143175625464454,0.050532573693336635,0.05350507802823879,0.05251424324993807,0.05845925191974238,0.050532573693336635,0.04805548674758484,0.04508298241268269,0.031706712905622984,0.03715630418627694,0.03789943027000248,0.1591203104786546,0.07632600258732213,0.23415265200517466,0.10866752910737387,0.17076326002587322,0.14359637774902975,0.08667529107373868,0.019404915912031046,0.0,0.00129366106080207,0.47717842323651455,0.10511756569847856,0.0,0.10235131396957123
260,NZ-WKO,Te Aroha East,Waikato,2529,Te Aroha East,433548,0.5100830367734283,0.4899169632265717,0.7036659877800407,0.0,0.0,0.04175152749490835,0.23116089613034624,0.023421588594704685,0.057570523891767415,0.06850892343120323,0.06102475532527346,0.04835924006908463,0.04145077720207254,0.05296488198042602,0.04260218767990789,0.037996545768566495,0.04835924006908463,0.06332757628094415,0.059873344847438115,0.06793321819228555,0.06966033390903857,0.06850892343120323,0.06505469199769717,0.0535405872193437,0.047495682210708115,0.045768566493955096,0.13069016152716592,0.10425844346549193,0.29515418502202645,0.10719530102790015,0.1395007342143906,0.11600587371512482,0.07929515418502203,0.022026431718061675,0.0,0.005873715124816446,0.44568690095846647,0.12460063897763578,0.0,0.10862619808306709
261,NZ-WKO,Te Aroha West,Waikato,2025,Te Aroha West,433548,0.5178041543026706,0.4821958456973294,0.7852437417654808,0.0,0.0,0.07378129117259552,0.13175230566534915,0.00922266139657444,0.04843592330978809,0.05583585603767238,0.056508577194752774,0.04978136562394887,0.026908846283215607,0.04305415405314497,0.04170871173898419,0.04574503868146653,0.04507231752438614,0.053817692566431215,0.050454086781029264,0.06659939455095863,0.06861755802219979,0.06592667339387824,0.08476286579212916,0.07265388496468214,0.054490413723511606,0.06962663975782038,0.1474820143884892,0.08273381294964029,0.2392086330935252,0.11510791366906475,0.14928057553956833,0.12410071942446044,0.09532374100719425,0.039568345323741004,0.0,0.007194244604316547,0.4484732824427481,0.12404580152671756,0.0,0.11450381679389313
262,NZ-WKO,Waihou-Manawaru,Waikato,1209,Waihou-Manawaru,433548,0.4813895781637717,0.5186104218362283,0.7716186252771619,0.0,0.0,0.057649667405764965,0.13968957871396895,0.03104212860310421,0.06203208556149733,0.06844919786096257,0.057754010695187166,0.051336898395721926,0.039572192513368985,0.05561497326203209,0.05026737967914439,0.045989304812834225,0.06898395721925134,0.057754010695187166,0.0748663101604278,0.0962566844919786,0.07700534759358289,0.07219251336898395,0.046524064171122995,0.040106951871657755,0.02406417112299465,0.011229946524064172,0.1592356687898089,0.06369426751592357,0.18471337579617833,0.10191082802547771,0.17834394904458598,0.15605095541401273,0.09872611464968153,0.028662420382165606,0.0,0.028662420382165606,0.47,0.11666666666666667,0.0,0.09666666666666666
263,NZ-WKO,Waitoa-Ngarua,Waikato,1170,Waitoa-Ngarua,433548,0.4743589743589744,0.5256410256410257,0.7287735849056604,0.0,0.0,0.08962264150943396,0.1509433962264151,0.03066037735849057,0.07506053268765134,0.06174334140435835,0.06658595641646489,0.07021791767554479,0.05569007263922518,0.06174334140435835,0.06900726392251816,0.06174334140435835,0.06295399515738499,0.05690072639225181,0.07263922518159806,0.06174334140435835,0.06053268765133172,0.05811138014527845,0.043583535108958835,0.029055690072639227,0.021791767554479417,0.010895883777239709,0.17105263157894737,0.06578947368421052,0.14802631578947367,0.09210526315789473,0.15789473684210525,0.17763157894736842,0.11513157894736842,0.03618421052631579,0.0,0.03618421052631579,0.4912891986062718,0.11846689895470383,0.0,0.11149825783972125
264,NZ-WKO,Richmond Downs-Wardville,Waikato,1278,Richmond Downs-Wardville,433548,0.4812206572769953,0.5187793427230047,0.7915742793791575,0.0,0.0,0.04212860310421286,0.15964523281596452,0.006651884700665189,0.08784940102681119,0.06731317741015402,0.05019965772960639,0.0638904734740445,0.06731317741015402,0.0775812892184826,0.0764403879064461,0.06160867084997148,0.05019965772960639,0.052481460353679406,0.07301768397033656,0.07986309184255562,0.05362236166571591,0.05818596691386195,0.039361095265259556,0.02053622361665716,0.013690815744438107,0.0068454078722190535,0.15223880597014924,0.0626865671641791,0.1373134328358209,0.08358208955223881,0.18507462686567164,0.17313432835820897,0.08358208955223881,0.07761194029850746,0.0,0.04477611940298507,0.4876543209876543,0.1388888888888889,0.0,0.16049382716049382
265,NZ-WKO,Waharoa-Peria,Waikato,1521,Waharoa-Peria,433548,0.492094861660079,0.5079051383399209,0.6060070671378092,0.0,0.0,0.037102473498233215,0.3480565371024735,0.0088339222614841,0.06116504854368932,0.0883495145631068,0.08349514563106795,0.07378640776699029,0.06893203883495146,0.05728155339805825,0.04854368932038835,0.06601941747572816,0.06116504854368932,0.06310679611650485,0.07572815533980583,0.07475728155339806,0.06504854368932039,0.037864077669902914,0.02815533980582524,0.02766990291262136,0.013106796116504855,0.005825242718446602,0.14805194805194805,0.07012987012987013,0.16103896103896104,0.11428571428571428,0.1974025974025974,0.14285714285714285,0.09610389610389611,0.03636363636363636,0.0,0.033766233766233764,0.4745762711864407,0.11299435028248588,0.0,0.1327683615819209
266,NZ-WKO,Okauia,Waikato,1041,Okauia,433548,0.484149855907781,0.5158501440922191,0.7947368421052632,0.0,0.0,0.044736842105263165,0.14473684210526316,0.015789473684210527,0.06719367588932806,0.06851119894598155,0.06719367588932806,0.06851119894598155,0.052700922266139656,0.061923583662714096,0.048748353096179184,0.052700922266139656,0.06455862977602109,0.07378129117259552,0.09486166007905138,0.08498023715415019,0.048748353096179184,0.04084321475625823,0.04743083003952569,0.029644268774703556,0.015810276679841896,0.011857707509881422,0.15693430656934307,0.06569343065693431,0.12043795620437957,0.11678832116788321,0.18613138686131386,0.17518248175182483,0.08759124087591241,0.051094890510948905,0.0,0.040145985401459854,0.5134099616858238,0.1417624521072797,0.0,0.13409961685823754
267,NZ-WKO,Hinuera,Waikato,1152,Hinuera,433548,0.4947916666666667,0.5052083333333334,0.8502415458937198,0.0,0.0,0.033816425120772944,0.09903381642512077,0.016908212560386472,0.04392072844134976,0.056775575790037495,0.06748794858061061,0.06427423674343867,0.051419389394750936,0.0578468130690948,0.05356186395286556,0.053026245313336905,0.05356186395286556,0.0578468130690948,0.08516336368505624,0.10123192287091591,0.06748794858061061,0.06427423674343867,0.048205677557579006,0.048205677557579006,0.016068559185859668,0.0096411355115158,0.12786885245901639,0.036065573770491806,0.10819672131147541,0.11147540983606558,0.1901639344262295,0.19344262295081968,0.11147540983606558,0.06885245901639345,0.0,0.05245901639344262,0.4844290657439446,0.14878892733564014,0.0,0.1522491349480969
268,NZ-WKO,Matamata North,Waikato,3174,Matamata North,433548,0.5245746691871456,0.4754253308128544,0.775438596491228,0.0,0.0,0.06140350877192983,0.14912280701754385,0.014035087719298246,0.05561835858014922,0.051548722586479766,0.054261813248926066,0.052000904363554146,0.054261813248926066,0.052000904363554146,0.05019217725525661,0.04747908659281031,0.04340945059914086,0.053809631471851686,0.04973999547818223,0.05290526791770292,0.06285326701333936,0.06059235812796744,0.06647072122993443,0.06059235812796744,0.07121862988921547,0.06104453990504183,0.12059158134243458,0.07053469852104664,0.2787258248009101,0.12514220705346984,0.15699658703071673,0.13196814562002276,0.07849829351535836,0.026166097838452786,0.0,0.011376564277588168,0.44349939246658565,0.13001215066828675,0.0,0.10449574726609964
269,NZ-WKO,Matamata South,Waikato,4632,Matamata South,433548,0.5233160621761658,0.4766839378238342,0.7724867724867724,0.0,0.0,0.04938271604938271,0.1657848324514991,0.012345679012345678,0.054764165875276986,0.059195948084836976,0.06109528331750554,0.05001582779360557,0.056346945235834126,0.06109528331750554,0.039886039886039885,0.04779993668882558,0.04969927192149414,0.05318138651471985,0.05761316872427984,0.06362773029439696,0.05539727761949984,0.06552706552706553,0.05856283634061412,0.05824628046850269,0.038619816397594174,0.06932573599240266,0.1287519747235387,0.07345971563981042,0.2717219589257504,0.12322274881516587,0.1524486571879937,0.12796208530805686,0.07740916271721959,0.03238546603475513,0.0,0.01263823064770932,0.4612822647793505,0.1298917568692756,0.0,0.11656952539550375
270,NZ-WKO,Te Poi,Waikato,840,Te Poi,433548,0.4661921708185053,0.5338078291814946,0.7375,0.0,0.0,0.053125,0.184375,0.025,0.08347245409015025,0.09015025041736227,0.06176961602671119,0.05342237061769616,0.03672787979966611,0.08514190317195326,0.07512520868113523,0.045075125208681135,0.0667779632721202,0.1001669449081803,0.0651085141903172,0.07011686143572621,0.04674457429048414,0.05008347245409015,0.017529215358931552,0.04257095158597663,0.005008347245409015,0.005008347245409015,0.16113744075829384,0.061611374407582936,0.11848341232227488,0.07582938388625593,0.21800947867298578,0.2037914691943128,0.0947867298578199,0.03317535545023697,0.0,0.03317535545023697,0.49489795918367346,0.15306122448979592,0.0,0.14795918367346939
271,NZ-WKO,Te Rapa North,Waikato,180,Te Rapa North,433548,0.43333333333333335,0.5666666666666667,0.7826086956521741,0.0,0.0,0.043478260869565216,0.15942028985507245,0.014492753623188406,0.05714285714285714,0.0761904761904762,0.05714285714285714,0.0380952380952381,0.047619047619047616,0.047619047619047616,0.0380952380952381,0.08571428571428572,0.08571428571428572,0.01904761904761905,0.08571428571428572,0.05714285714285714,0.0761904761904762,0.13333333333333333,0.0380952380952381,0.01904761904761905,0.01904761904761905,0.01904761904761905,0.10638297872340426,0.0851063829787234,0.23404255319148937,0.1276595744680851,0.1702127659574468,0.14893617021276595,0.0851063829787234,0.02127659574468085,0.0,0.02127659574468085,0.5121951219512195,0.07317073170731707,0.0,0.17073170731707318
272,NZ-WKO,Rotokauri-Waiwhakareke,Waikato,546,Rotokauri-Waiwhakareke,433548,0.5081967213114754,0.4918032786885246,0.6782178217821783,0.0,0.0,0.13861386138613865,0.1485148514851485,0.034653465346534656,0.052689352360043906,0.048298572996706916,0.054884742041712405,0.05598243688254665,0.08232711306256861,0.059275521405049394,0.052689352360043906,0.04939626783754116,0.06366630076838639,0.06256860592755215,0.10208562019758508,0.08562019758507135,0.06256860592755215,0.052689352360043906,0.042810098792535674,0.019758507135016465,0.013172338090010977,0.03951701427003293,0.16783216783216784,0.04195804195804196,0.15384615384615385,0.09090909090909091,0.1258741258741259,0.1888111888111888,0.14685314685314685,0.06293706293706294,0.0,0.02097902097902098,0.42142857142857143,0.15,0.0,0.2714285714285714
273,NZ-WKO,Rototuna North,Waikato,912,Rototuna North,433548,0.5,0.5,0.4205882352941177,0.0,0.0,0.3735294117647059,0.16176470588235295,0.04411764705882353,0.07326007326007326,0.10842490842490843,0.07912087912087912,0.054212454212454214,0.06153846153846154,0.06153846153846154,0.08205128205128205,0.08351648351648351,0.12087912087912088,0.05128205128205128,0.035164835164835165,0.04835164835164835,0.046153846153846156,0.05054945054945055,0.026373626373626374,0.008791208791208791,0.004395604395604396,0.004395604395604396,0.20930232558139536,0.07441860465116279,0.10697674418604651,0.08372093023255814,0.16279069767441862,0.15348837209302327,0.13023255813953488,0.05581395348837209,0.0,0.023255813953488372,0.3526570048309179,0.18357487922705315,0.0,0.34299516908212563
274,NZ-WKO,Pukete West,Waikato,2244,Pukete West,433548,0.5066844919786097,0.4933155080213904,0.6261363636363636,0.0,0.0,0.09090909090909093,0.26136363636363635,0.02159090909090909,0.08002623811085602,0.09380124631026567,0.07018694653984914,0.0708428993112496,0.07674647425385372,0.06690718268284683,0.06821908822564775,0.07346671039685143,0.06362741882584454,0.06756313545424729,0.06362741882584454,0.059035749426041326,0.03476549688422433,0.04132502459822893,0.03246966218432273,0.018694653984913087,0.011807149885208265,0.006887504099704822,0.17229129662522202,0.05328596802841918,0.14564831261101244,0.10657193605683836,0.17229129662522202,0.18294849023090587,0.12078152753108348,0.037300177619893425,0.0,0.008880994671403197,0.44029850746268656,0.166044776119403,0.0,0.21455223880597016
275,NZ-WKO,Rototuna Central,Waikato,4779,Rototuna Central,433548,0.5134965473948525,0.4865034526051476,0.5865002836074872,0.0,0.0,0.2597844583096994,0.11627906976744184,0.037436188315371516,0.07355409735998779,0.09766519151533648,0.08545704257591942,0.06409278193193957,0.0552418739508622,0.0494430032046391,0.06226155959102701,0.08820387608728826,0.08148939417060888,0.07508011597741493,0.05493667022737678,0.043949336181901416,0.04120250267053258,0.040897298947047155,0.03708225240347932,0.025179307187547687,0.01785441782389745,0.006409278193193957,0.1941830624465355,0.05645851154833191,0.12574850299401197,0.0855431993156544,0.1454234388366125,0.15739948674080412,0.14114627887082976,0.06757912745936698,0.0,0.026518391787852865,0.35555555555555557,0.17955555555555555,0.0,0.32622222222222225
276,NZ-WKO,Pukete East,Waikato,2361,Pukete East,433548,0.4955527318932656,0.5044472681067345,0.7205882352941176,0.0,0.0,0.09615384615384616,0.16515837104072398,0.01809954751131222,0.071318782662158,0.071318782662158,0.06762988011066708,0.05287426990470335,0.0645557946510913,0.08054103904088533,0.07623731939747926,0.05779280664002459,0.06701506301875192,0.06578542883492161,0.06517061174300645,0.06271134337534584,0.05410390408853366,0.04611128189363664,0.05072241008300031,0.02490009222256379,0.011988933292345526,0.009222256378727329,0.1403225806451613,0.054838709677419356,0.13870967741935483,0.1032258064516129,0.1596774193548387,0.1870967741935484,0.1403225806451613,0.0532258064516129,0.0,0.02258064516129032,0.45923460898502494,0.16971713810316139,0.0,0.22628951747088186
277,NZ-WKO,Rototuna South,Waikato,4428,Rototuna South,433548,0.5193220338983051,0.4806779661016949,0.6468769325912183,0.0,0.0,0.20531849103277675,0.11379097093382808,0.034013605442176874,0.054367644621249794,0.07624730648102106,0.08188297696005305,0.06364992541024365,0.05602519476214155,0.04243328360682911,0.04342781369136416,0.06928559588927564,0.07624730648102106,0.069617105917454,0.06298690535388696,0.06298690535388696,0.04276479363500746,0.048731974142217804,0.042101773578650754,0.03911818332504558,0.040775733465937346,0.02734957732471407,0.18181818181818182,0.05714285714285714,0.16103896103896104,0.10649350649350649,0.14025974025974025,0.1367965367965368,0.10909090909090909,0.06926406926406926,0.0,0.0380952380952381,0.36771300448430494,0.17040358744394618,0.0,0.3112107623318386
